"Sep=;"
Clase;Grupo;"Cuenta Mayor";Auxiliar;"Sub cuentas del Aux";"Sub cuentas de sub cuenta Aux";Clasificación;"Nombre de la Cuenta";"Modelo Anclado";"Id Anclado"
6;1;2;011;13;24;"Sub cuentas de sub cuenta Aux";"KM MOTO - QUIMISTAN";accounts;"GRUPO TODO EN UNO HN - QUIMISTAN"
6;1;2;011;14;00;"Sub cuentas del Aux";"Combustibles y Lubricantes KM CARS";organization_company;"KM CARS"
6;1;2;011;14;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COMAYAGUA #3";accounts;"KM MOTOS - COMAYAGUA #3"
6;1;2;011;14;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #1";accounts;"KM MOTOS - LA CUESTA #1"
6;1;2;011;14;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA LIBERTAD";accounts;"KM MOTOS LA LIBERTAD"
6;1;2;011;14;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS - ENTRADA COPAN";accounts;"KM MOTOS - ENTRADA COPAN"
6;1;2;011;14;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS GRACIAS LEMPIRA";accounts;"KM MOTOS GRACIAS LEMPIRA"
6;1;2;011;14;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA #1";accounts;"KM MOTOS - MARCALA #1"
6;1;2;011;14;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS DANLI";accounts;"KM MOTOS DANLI"
6;1;2;011;14;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PARAISO";accounts;"KM MOTOS EL PARAISO"
6;1;2;011;14;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS PUERTO CORTES";accounts;"KM MOTOS PUERTO CORTES"
6;1;2;011;14;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS CHOLOMA";accounts;"KM MOTOS CHOLOMA"
6;1;2;011;14;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS - VILLANUEVA";accounts;"KM MOTOS - VILLANUEVA"
6;1;2;011;14;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA CEIBA";accounts;"KM MOTOS LA CEIBA"
6;1;2;011;14;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA 2";accounts;"KM MOTOS - MARCALA 2"
6;1;2;011;14;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA ENTRADA #2";accounts;"KM MOTOS - LA ENTRADA #2"
6;1;2;011;14;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS - YORO, YORO";accounts;"KM MOTOS - YORO, YORO"
6;1;2;011;14;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MORAZAN YORO";accounts;"KM MOTOS - MORAZAN YORO"
6;1;2;011;14;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA CRUZ DE YOJOA";accounts;"KM MOTOS - SANTA CRUZ DE YOJOA"
6;1;2;011;14;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #2";accounts;"KM MOTOS - LA CUESTA #2"
6;1;2;011;14;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TROJES";accounts;"GRUPO KM CARS HN - TROJES"
6;1;2;011;14;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS SAN JUAN";accounts;"GRUPO TODO EN UNO HN - SAN JUAN "
6;1;2;011;14;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS - DANLI 2";accounts;"GRUPO KM CARS HN - DANLI 2"
6;1;2;011;14;22;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LEPAERA";accounts;"GRUPO KM CARS HN - LEPAERA"
6;1;2;012;00;00;Auxiliar;"Reparacion de Vehiculo";;
6;1;2;012;13;00;"Sub cuentas del Aux";"Reparacion de Vehiculo KM motos";organization_company;"KM MOTOS"
6;1;2;012;13;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA";accounts;"KM MOTOS COMAYAGUA"
6;1;2;012;13;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGÜELA";accounts;"KM MOTOS COMAYAGÜELA"
6;1;2;012;13;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA";accounts;"KM MOTOS JUTICALPA"
6;1;2;012;13;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS - OLANCHO";accounts;"KM MOTOS CATACAMAS - OLANCHO"
6;1;2;012;13;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS 2";accounts;"KM MOTOS CATACAMAS 2"
6;1;2;012;13;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA PAZ";accounts;"KM MOTOS - LA PAZ"
6;1;2;012;13;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS GUALACO";accounts;"KM MOTOS GUALACO"
6;1;2;012;13;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS CULMI";accounts;"KM MOTOS CULMI"
6;1;2;012;13;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS #1";accounts;"KM MOTOS SPS #1"
6;1;2;012;13;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS 2";accounts;"KM MOTOS SPS 2"
6;1;2;012;13;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTIAPA";accounts;"KM MOTOS JUTIAPA"
6;1;2;012;13;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TOROCAGUA";accounts;"KM MOTOS - TOROCAGUA"
6;1;2;012;13;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS TELA";accounts;"KM MOTOS TELA"
6;1;2;012;13;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PROGRESO";accounts;"KM MOTOS EL PROGRESO"
6;1;2;012;13;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS TOCOA";accounts;"KM MOTOS TOCOA"
6;1;2;012;13;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS PEÑA BLANCA";accounts;"KM MOTOS PEÑA BLANCA"
6;1;2;012;13;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS SABA";accounts;"KM MOTOS SABA"
6;1;2;012;13;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COUNTRY TEGUS";accounts;"KM MOTOS - COUNTRY TEGUS"
6;1;2;012;13;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - EL PROGRESO 2";accounts;"KM MOTOS - EL PROGRESO 2"
6;1;2;012;13;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SPS 3";accounts;"GRUPO KM MOTOS - SPS 3"
6;1;2;012;13;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA 2";accounts;"GRUPO KM MOTOS  - JUTICALPA 2"
6;1;2;012;13;22;"Sub cuentas de sub cuenta Aux";SAC;;
6;1;2;012;14;00;"Sub cuentas del Aux";"Reparacion de Vehiculo MOTOREPUESTOS TODO EN UNO";organization_company;"MOTOREPUESTOS TODO EN UNO"
6;1;2;012;14;01;"Sub cuentas de sub cuenta Aux";"COMAYAGUA 2 - ALL IN ONE";accounts;"COMAYAGUA 2 - ALL IN ONE"
6;1;2;012;14;02;"Sub cuentas de sub cuenta Aux";"KM COMAYAGUA 4 - ALL IN ONE";accounts;"KM COMAYAGUA 4 - ALL IN ONE"
6;1;2;012;14;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA #5";accounts;"KM MOTOS COMAYAGUA #5"
6;1;2;012;14;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA #6";accounts;"KM MOTOS COMAYAGUA #6"
6;1;2;012;14;05;"Sub cuentas de sub cuenta Aux";"Comayagua 7";;
6;1;2;012;14;06;"Sub cuentas de sub cuenta Aux";"ALL IN ONE - CHOLUTECA";accounts;"ALL IN ONE - CHOLUTECA "
6;1;2;012;14;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS SIGUATEPEQUE #1";accounts;"KM MOTOS SIGUATEPEQUE #1"
6;1;2;012;14;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS SAN LORENZO";accounts;"KM MOTOS SAN LORENZO"
6;1;2;012;14;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA ESPERANZA #1";accounts;"KM MOTOS LA ESPERANZA #1"
6;1;2;012;14;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA ROSA";accounts;"KM MOTOS - SANTA ROSA"
6;1;2;012;14;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA BARBARA";accounts;"KM MOTOS - SANTA BARBARA"
6;1;2;012;14;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TALANGA";accounts;"KM MOTOS - TALANGA"
6;1;2;012;14;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS - AZACUALPA SANTA BARBARA";accounts;"KM MOTOS - AZACUALPA SANTA BARBARA"
6;1;2;012;14;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LAS VEGAS SANTA BARBARA";accounts;"KM MOTOS - LAS VEGAS SANTA BARBARA"
6;1;2;012;14;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SIGUATEPEQUE #2";accounts;"KM MOTOS - SIGUATEPEQUE #2"
6;1;2;012;14;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA ESPERANZA #2";accounts;"KM MOTOS - LA ESPERANZA #2"
6;1;2;012;14;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS - CHOLUTECA 2";accounts;"KM MOTOS - CHOLUTECA 2"
6;1;2;012;14;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - CHOLUTECA 3";accounts;"KM MOTOS - CHOLUTECA 3"
6;1;2;012;14;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA ROSA COPAN #2";accounts;"GRUPO TODO EN UNO HN - SANTA ROSA COPAN #2"
6;1;2;012;14;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TAULABE";accounts;"GRUPO TODO EN UNO HN - TAULABE"
6;1;2;012;14;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS - JESUS DE OTORO";accounts;"KM MOTOS - JESUS DE OTORO"
6;1;2;012;14;22;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SAN MARCOS";accounts;"GRUPO KM CARS HN - SAN MARCOS DE OCOTEPEQUE"
6;1;2;012;14;23;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SIGUATEPEQUE #3";accounts;"GRUPO TODO EN UNO HN - SIGUATEPEQUE #3"
6;1;2;012;14;24;"Sub cuentas de sub cuenta Aux";"KM MOTO - QUIMISTAN";accounts;"GRUPO TODO EN UNO HN - QUIMISTAN"
6;1;2;012;15;00;"Sub cuentas del Aux";"Reparacion de Vehiculo KM CARS";organization_company;"KM CARS"
6;1;2;012;15;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COMAYAGUA #3";accounts;"KM MOTOS - COMAYAGUA #3"
6;1;2;012;15;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #1";accounts;"KM MOTOS - LA CUESTA #1"
6;1;2;012;15;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA LIBERTAD";accounts;"KM MOTOS LA LIBERTAD"
6;1;2;012;15;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS - ENTRADA COPAN";accounts;"KM MOTOS - ENTRADA COPAN"
6;1;2;012;15;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS GRACIAS LEMPIRA";accounts;"KM MOTOS GRACIAS LEMPIRA"
6;1;2;012;15;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA #1";accounts;"KM MOTOS - MARCALA #1"
6;1;2;012;15;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS DANLI";accounts;"KM MOTOS DANLI"
6;1;2;012;15;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PARAISO";accounts;"KM MOTOS EL PARAISO"
6;1;2;012;15;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS PUERTO CORTES";accounts;"KM MOTOS PUERTO CORTES"
6;1;2;012;15;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS CHOLOMA";accounts;"KM MOTOS CHOLOMA"
6;1;2;012;15;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS - VILLANUEVA";accounts;"KM MOTOS - VILLANUEVA"
6;1;2;012;15;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA CEIBA";accounts;"KM MOTOS LA CEIBA"
6;1;2;012;15;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA 2";accounts;"KM MOTOS - MARCALA 2"
6;1;2;012;15;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA ENTRADA #2";accounts;"KM MOTOS - LA ENTRADA #2"
6;1;2;012;15;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS - YORO, YORO";accounts;"KM MOTOS - YORO, YORO"
6;1;2;012;15;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MORAZAN YORO";accounts;"KM MOTOS - MORAZAN YORO"
6;1;2;012;15;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA CRUZ DE YOJOA";accounts;"KM MOTOS - SANTA CRUZ DE YOJOA"
6;1;2;012;15;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #2";accounts;"KM MOTOS - LA CUESTA #2"
6;1;2;012;15;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TROJES";accounts;"GRUPO KM CARS HN - TROJES"
6;1;2;012;15;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS SAN JUAN";accounts;"GRUPO TODO EN UNO HN - SAN JUAN "
6;1;2;012;15;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS - DANLI 2";accounts;"GRUPO KM CARS HN - DANLI 2"
6;1;2;012;15;22;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LEPAERA";accounts;"GRUPO KM CARS HN - LEPAERA"
6;1;2;013;00;00;Auxiliar;Envios;;
6;1;2;013;14;00;"Sub cuentas del Aux";"Envios KM motos";organization_company;"KM MOTOS"
6;1;2;013;14;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA";accounts;"KM MOTOS COMAYAGUA"
6;1;2;013;14;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGÜELA";accounts;"KM MOTOS COMAYAGÜELA"
6;1;2;013;14;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA";accounts;"KM MOTOS JUTICALPA"
6;1;2;013;14;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS - OLANCHO";accounts;"KM MOTOS CATACAMAS - OLANCHO"
6;1;2;013;14;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS 2";accounts;"KM MOTOS CATACAMAS 2"
6;1;2;013;14;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA PAZ";accounts;"KM MOTOS - LA PAZ"
6;1;2;013;14;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS GUALACO";accounts;"KM MOTOS GUALACO"
6;1;2;013;14;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS CULMI";accounts;"KM MOTOS CULMI"
6;1;2;013;14;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS #1";accounts;"KM MOTOS SPS #1"
6;1;2;013;14;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS 2";accounts;"KM MOTOS SPS 2"
6;1;2;013;14;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTIAPA";accounts;"KM MOTOS JUTIAPA"
6;1;2;013;14;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TOROCAGUA";accounts;"KM MOTOS - TOROCAGUA"
6;1;2;013;14;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS TELA";accounts;"KM MOTOS TELA"
6;1;2;013;14;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PROGRESO";accounts;"KM MOTOS EL PROGRESO"
6;1;2;013;14;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS TOCOA";accounts;"KM MOTOS TOCOA"
6;1;2;013;14;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS PEÑA BLANCA";accounts;"KM MOTOS PEÑA BLANCA"
6;1;2;013;14;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS SABA";accounts;"KM MOTOS SABA"
6;1;2;013;14;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COUNTRY TEGUS";accounts;"KM MOTOS - COUNTRY TEGUS"
6;1;2;013;14;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - EL PROGRESO 2";accounts;"KM MOTOS - EL PROGRESO 2"
6;1;2;013;14;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SPS 3";accounts;"GRUPO KM MOTOS - SPS 3"
6;1;2;013;14;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA 2";accounts;"GRUPO KM MOTOS  - JUTICALPA 2"
6;1;2;013;14;22;"Sub cuentas de sub cuenta Aux";SAC;;
6;1;2;013;15;00;"Sub cuentas del Aux";"Envios MOTOREPUESTOS TODO EN UNO";organization_company;"MOTOREPUESTOS TODO EN UNO"
6;1;2;013;15;01;"Sub cuentas de sub cuenta Aux";"COMAYAGUA 2 - ALL IN ONE";accounts;"COMAYAGUA 2 - ALL IN ONE"
6;1;2;013;15;02;"Sub cuentas de sub cuenta Aux";"KM COMAYAGUA 4 - ALL IN ONE";accounts;"KM COMAYAGUA 4 - ALL IN ONE"
6;1;2;013;15;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA #5";accounts;"KM MOTOS COMAYAGUA #5"
6;1;2;013;15;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA #6";accounts;"KM MOTOS COMAYAGUA #6"
6;1;2;013;15;05;"Sub cuentas de sub cuenta Aux";"Comayagua 7";;
6;1;2;013;15;06;"Sub cuentas de sub cuenta Aux";"ALL IN ONE - CHOLUTECA";accounts;"ALL IN ONE - CHOLUTECA "
6;1;2;013;15;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS SIGUATEPEQUE #1";accounts;"KM MOTOS SIGUATEPEQUE #1"
6;1;2;013;15;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS SAN LORENZO";accounts;"KM MOTOS SAN LORENZO"
6;1;2;013;15;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA ESPERANZA #1";accounts;"KM MOTOS LA ESPERANZA #1"
6;1;2;013;15;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA ROSA";accounts;"KM MOTOS - SANTA ROSA"
6;1;2;013;15;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA BARBARA";accounts;"KM MOTOS - SANTA BARBARA"
6;1;2;013;15;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TALANGA";accounts;"KM MOTOS - TALANGA"
6;1;2;013;15;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS - AZACUALPA SANTA BARBARA";accounts;"KM MOTOS - AZACUALPA SANTA BARBARA"
6;1;2;013;15;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LAS VEGAS SANTA BARBARA";accounts;"KM MOTOS - LAS VEGAS SANTA BARBARA"
6;1;2;013;15;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SIGUATEPEQUE #2";accounts;"KM MOTOS - SIGUATEPEQUE #2"
6;1;2;013;15;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA ESPERANZA #2";accounts;"KM MOTOS - LA ESPERANZA #2"
6;1;2;013;15;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS - CHOLUTECA 2";accounts;"KM MOTOS - CHOLUTECA 2"
6;1;2;013;15;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - CHOLUTECA 3";accounts;"KM MOTOS - CHOLUTECA 3"
6;1;2;013;15;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA ROSA COPAN #2";accounts;"GRUPO TODO EN UNO HN - SANTA ROSA COPAN #2"
6;1;2;013;15;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TAULABE";accounts;"GRUPO TODO EN UNO HN - TAULABE"
6;1;2;013;15;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS - JESUS DE OTORO";accounts;"KM MOTOS - JESUS DE OTORO"
6;1;2;013;15;22;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SAN MARCOS";accounts;"GRUPO KM CARS HN - SAN MARCOS DE OCOTEPEQUE"
6;1;2;013;15;23;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SIGUATEPEQUE #3";accounts;"GRUPO TODO EN UNO HN - SIGUATEPEQUE #3"
6;1;2;013;15;24;"Sub cuentas de sub cuenta Aux";"KM MOTO - QUIMISTAN";accounts;"GRUPO TODO EN UNO HN - QUIMISTAN"
6;1;2;013;16;00;"Sub cuentas del Aux";"Envios KM CARS";organization_company;"KM CARS"
6;1;2;013;16;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COMAYAGUA #3";accounts;"KM MOTOS - COMAYAGUA #3"
6;1;2;013;16;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #1";accounts;"KM MOTOS - LA CUESTA #1"
6;1;2;013;16;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA LIBERTAD";accounts;"KM MOTOS LA LIBERTAD"
6;1;2;013;16;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS - ENTRADA COPAN";accounts;"KM MOTOS - ENTRADA COPAN"
6;1;2;013;16;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS GRACIAS LEMPIRA";accounts;"KM MOTOS GRACIAS LEMPIRA"
6;1;2;013;16;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA #1";accounts;"KM MOTOS - MARCALA #1"
6;1;2;013;16;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS DANLI";accounts;"KM MOTOS DANLI"
6;1;2;013;16;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PARAISO";accounts;"KM MOTOS EL PARAISO"
6;1;2;013;16;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS PUERTO CORTES";accounts;"KM MOTOS PUERTO CORTES"
6;1;2;013;16;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS CHOLOMA";accounts;"KM MOTOS CHOLOMA"
6;1;2;013;16;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS - VILLANUEVA";accounts;"KM MOTOS - VILLANUEVA"
6;1;2;013;16;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS LA CEIBA";accounts;"KM MOTOS LA CEIBA"
6;1;2;013;16;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MARCALA 2";accounts;"KM MOTOS - MARCALA 2"
6;1;2;013;16;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA ENTRADA #2";accounts;"KM MOTOS - LA ENTRADA #2"
6;1;2;013;16;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS - YORO, YORO";accounts;"KM MOTOS - YORO, YORO"
6;1;2;013;16;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS - MORAZAN YORO";accounts;"KM MOTOS - MORAZAN YORO"
6;1;2;013;16;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SANTA CRUZ DE YOJOA";accounts;"KM MOTOS - SANTA CRUZ DE YOJOA"
6;1;2;013;16;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA CUESTA #2";accounts;"KM MOTOS - LA CUESTA #2"
6;1;2;013;16;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TROJES";accounts;"GRUPO KM CARS HN - TROJES"
6;1;2;013;16;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS SAN JUAN";accounts;"GRUPO TODO EN UNO HN - SAN JUAN "
6;1;2;013;16;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS - DANLI 2";accounts;"GRUPO KM CARS HN - DANLI 2"
6;1;2;013;16;22;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LEPAERA";accounts;"GRUPO KM CARS HN - LEPAERA"
6;1;2;014;00;00;Auxiliar;"Gastos Menores";;
6;1;2;014;14;00;"Sub cuentas del Aux";"Gastos Menores KM motos";organization_company;"KM MOTOS"
6;1;2;014;14;01;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGUA";accounts;"KM MOTOS COMAYAGUA"
6;1;2;014;14;02;"Sub cuentas de sub cuenta Aux";"KM MOTOS COMAYAGÜELA";accounts;"KM MOTOS COMAYAGÜELA"
6;1;2;014;14;03;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA";accounts;"KM MOTOS JUTICALPA"
6;1;2;014;14;04;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS - OLANCHO";accounts;"KM MOTOS CATACAMAS - OLANCHO"
6;1;2;014;14;05;"Sub cuentas de sub cuenta Aux";"KM MOTOS CATACAMAS 2";accounts;"KM MOTOS CATACAMAS 2"
6;1;2;014;14;06;"Sub cuentas de sub cuenta Aux";"KM MOTOS - LA PAZ";accounts;"KM MOTOS - LA PAZ"
6;1;2;014;14;07;"Sub cuentas de sub cuenta Aux";"KM MOTOS GUALACO";accounts;"KM MOTOS GUALACO"
6;1;2;014;14;08;"Sub cuentas de sub cuenta Aux";"KM MOTOS CULMI";accounts;"KM MOTOS CULMI"
6;1;2;014;14;09;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS #1";accounts;"KM MOTOS SPS #1"
6;1;2;014;14;10;"Sub cuentas de sub cuenta Aux";"KM MOTOS SPS 2";accounts;"KM MOTOS SPS 2"
6;1;2;014;14;11;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTIAPA";accounts;"KM MOTOS JUTIAPA"
6;1;2;014;14;12;"Sub cuentas de sub cuenta Aux";"KM MOTOS - TOROCAGUA";accounts;"KM MOTOS - TOROCAGUA"
6;1;2;014;14;13;"Sub cuentas de sub cuenta Aux";"KM MOTOS TELA";accounts;"KM MOTOS TELA"
6;1;2;014;14;14;"Sub cuentas de sub cuenta Aux";"KM MOTOS EL PROGRESO";accounts;"KM MOTOS EL PROGRESO"
6;1;2;014;14;15;"Sub cuentas de sub cuenta Aux";"KM MOTOS TOCOA";accounts;"KM MOTOS TOCOA"
6;1;2;014;14;16;"Sub cuentas de sub cuenta Aux";"KM MOTOS PEÑA BLANCA";accounts;"KM MOTOS PEÑA BLANCA"
6;1;2;014;14;17;"Sub cuentas de sub cuenta Aux";"KM MOTOS SABA";accounts;"KM MOTOS SABA"
6;1;2;014;14;18;"Sub cuentas de sub cuenta Aux";"KM MOTOS - COUNTRY TEGUS";accounts;"KM MOTOS - COUNTRY TEGUS"
6;1;2;014;14;19;"Sub cuentas de sub cuenta Aux";"KM MOTOS - EL PROGRESO 2";accounts;"KM MOTOS - EL PROGRESO 2"
6;1;2;014;14;20;"Sub cuentas de sub cuenta Aux";"KM MOTOS - SPS 3";accounts;"GRUPO KM MOTOS - SPS 3"
6;1;2;014;14;21;"Sub cuentas de sub cuenta Aux";"KM MOTOS JUTICALPA 2";accounts;"GRUPO KM MOTOS  - JUTICALPA 2"
6;1;2;014;14;22;"Sub cuentas de sub cuenta Aux";SAC;;
6;1;2;014;15;00;"Sub cuentas del Aux";"Gastos Menores MOTOREPUESTOS TODO EN UNO";organization_company;"MOTOREPUESTOS TODO EN UNO"
6;1;2;014;15;01;"Sub cuentas de sub cuenta Aux";"COMAYAGUA 2 - ALL IN ONE";accounts;"COMAYAGUA 2 - ALL IN ONE"
